sut_code,procedure_key,procedure_name,source_list,diagnosis_policy,required_icd10_patterns,excluded_icd10_patterns,required_diagnosis_groups,special_constraints,decision_if_missing,review_required,confidence,reason,source_evidence,quality_flags
L105510,SUT::EK-2B::L105510::5323,Nitroprussid testi (Kalitatif) (İdrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, L105510 kodlu 'Nitroprussid testi (Kalitatif) (İdrar)' hizmetini tanımlamaktadır. Açıklamada tanı gerekliliğine dair bir ifade bulunmamaktadır.",[]
L105520,SUT::EK-2B::L105520::5324,Nöromiyelitis optika (NMO) IgG,EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Nöroloji ve göz hastalıkları uzman hekimleri tarafından istenmesi halinde faturalandırılır.""], ""facility_level_terms"": [], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"Nöromiyelitis optika (NMO) IgG hizmeti, nöroloji ve göz hastalıkları uzman hekimler tarafından istenmesi halinde faturalandırılabilir. Bu, uzman talebi gerektirdiğinden, tanı doğrulaması veya klinik gerekçelendirme için 'review_required' olarak işaretlenmiştir.","EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, Satır 5324: 'Nöroloji ve göz hastalıkları uzman hekimleri tarafından istenmesi halinde faturalandırılır.'",[]
L105530,SUT::EK-2B::L105530::5325,Nöron spesifik enolaz (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, satır 5325.",[]
L105540,SUT::EK-2B::L105540::5326,Nöron spesifik enolaz (Vücut sıvıları),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu L105540, 'Nöron spesifik enolaz (Vücut sıvıları)' olarak tanımlanmıştır. Bu, bir laboratuvar testini ifade etmektedir. EK-2B listesinde, bu testin uygulanması için herhangi bir ICD-10 tanı gerekliliği belirtilmemiştir.",[]
L105550,SUT::EK-2B::L105550::5327,Nükleer matriks protein 22 (NMP22) (Kantitatif),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,SUT açıklaması: L105560 ile birlikte faturalandırılmaz.,[]
L105560,SUT::EK-2B::L105560::5328,Nükleer matriks protein 22 (NMP22) (Kalitatif),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu kodun L105550 ile birlikte faturalandırılmaması gerektiğini belirtir, ancak tanı gerekliliğinden bahsetmez.",[]
L105570,SUT::EK-2B::L105570::5329,Oksalat/Kreatinin (Spot idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu L105570, 'Oksalat/Kreatinin (Spot idrar)' olarak tanımlanmıştır. Bu, bir laboratuvar testidir ve genellikle tanısal bir işlem olarak kabul edilmez.",[]
L105580,SUT::EK-2B::L105580::5330,Oksalat (24 saatlik idrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu hizmetin L105570 ile birlikte faturalandırılamayacağını belirtir, ancak bir tanı gerekliliğinden bahsetmez.",[]
L105600,SUT::EK-2B::L105600::5331,Oksisteroller (Serum/Plazma),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105610,SUT::EK-2B::L105610::5332,Oligosakkarit analizi (İdrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu işlem için doğrudan bir tanı gerekliliği belirtmemektedir.",[]
L105620,SUT::EK-2B::L105620::5333,Oraklaşma testi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, Satır 5333",[]
L105630,SUT::EK-2B::L105630::5334,Organik asit analizi (Serum/Plazma),EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""uzman"", ""cocuk""]}",REVIEW_REQUIRED,True,medium,"SUT açıklaması, hizmetin faturalandırılması için üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi gerektiğini belirtiyor. Bu, klinik bir gerekçe veya uzman görüşü gerektirdiğini ima eder, ancak belirli bir ICD-10 tanısı gerektirmez. Bu nedenle, tanı gereksinim…",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105640,SUT::EK-2B::L105640::5335,Organik asit analizi (Kuru kan),EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…""], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""uzman"", ""cocuk""]}",REVIEW_REQUIRED,True,medium,"SUT açıklaması, hizmetin faturalandırılması için üçüncü basamak sağlık hizmeti sunucusu veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesini şart koşmaktadır. Bu, klinik bir gerekçe veya uzman görüşü gerektirdiğini ima eder, ancak belirli bir ICD-10 tanısı gerektirmez. Bu nedenle, tanı gereksinimi gö…",SUT açıklaması: 'Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.',[]
L105650,SUT::EK-2B::L105650::5336,Organik asit analizi (BOS),EK-2B,review_required,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [""Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde fat…""], ""facility_level_terms"": [""ucuncu basamak saglik hizmeti sunuculari"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [""cocuk sagligi ve hastaliklari uzman hekimi""], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"SUT açıklaması, hizmetin faturalandırılması için üçüncü basamak sağlık hizmeti sunucuları veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi gerektiğini belirtiyor. Bu, klinik bir gereklilik veya uzman görüşü gerektirebilir.",SUT açıklaması: Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105660,SUT::EK-2B::L105660::5337,Organik asit analizi (İdrar),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [""ucuncu basamak saglik hizmeti sunuculari"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": [""cocuk sagligi ve hastaliklari uzman hekimi""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından tarafından veya çocuk sağlığı ve hastalıkları uzman hekimi tarafından istenmesi halinde faturalandırılır.,[]
L105670,SUT::EK-2B::L105670::5338,Ornitin karbamoiltransferaz (Serum/Plazma),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105680,SUT::EK-2B::L105680::5339,Ornitin karbamoiltransferaz (Doku),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105690,SUT::EK-2B::L105690::5340,Orotik asit (Serum/Plazma),EK-2B,conditional,[],[],[],"{""age_min"": null, ""age_max"": null, ""allowed_sexes"": [], ""required_documents"": [], ""required_clinical_evidence_terms"": [], ""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""], ""report_terms"": [], ""other_conditions"": []}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105700,SUT::EK-2B::L105700::5341,Orotik asit (İdrar),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105710,SUT::EK-2B::L105710::5342,Orotik asit (BOS),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105720,SUT::EK-2B::L105720::5343,Osteokalsin,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,EK-2B listesinde yer alan bir ilaçtır.,[]
L105730,SUT::EK-2B::L105730::5344,Ozmolalite (Serum/Plazma),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, bu hizmet için özel bir tanı gerekliliği belirtmemektedir. Temel laboratuvar testleri genellikle tanısal bir gereklilik olmaksızın talep edilebilir.",[]
L105740,SUT::EK-2B::L105740::5345,Ozmolalite (İdrar),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT kodu L105740, 'Ozmolalite (İdrar)' olarak tanımlanmıştır. Bu, bir laboratuvar testidir ve genellikle tanısal bir prosedür olarak kabul edilmez.",[]
L105750,SUT::EK-2B::L105750::5346,Ozmotik frajilite testi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması, bu testin bir tanı veya klinik durumla doğrudan ilişkili olmadığını gösterir.",[]
L105760,SUT::EK-2B::L105760::5347,Ozmotik frajilite testi (İnkübasyonlu),EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B HİZMET BAŞI İŞLEM PUAN LİSTESİ (Yür. 02.09.2023).xlsx, satır 5347: 'L105750 ile birlikte faturalandırılmaz.'",[]
L105770,SUT::EK-2B::L105770::5348,Özel hematolojik boyalar - Esteraz,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B listesi, L105770 kodunu 'Özel hematolojik boyalar - Esteraz' olarak tanımlar ve 'Periferik kan/Kemik iliği' örneklerinde uygulanacağını belirtir. Bu, tanısal bir işlem olup, spesifik bir tanıya bağlı değildir.",[]
L105780,SUT::EK-2B::L105780::5349,Özel hematolojik boyalar - Periyodik asit-Schiff,EK-2B,conditional,[],[],[],"{""required_clinical_evidence_terms"": [""EK-2B L105780 Özel hematolojik boyalar - Periyodik asit-Schiff Periferik kan/Kemik iliği""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",EK-2B L105780 Özel hematolojik boyalar - Periyodik asit-Schiff Periferik kan/Kemik iliği,[]
L105790,SUT::EK-2B::L105790::5350,Özel hematolojik boyalar - Peroksidaz,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"EK-2B L105790 'Özel hematolojik boyalar - Peroksidaz' açıklaması 'Periferik kan/Kemik iliği' örneği kullanımını belirtir. Bu, tanısal bir işlem olup, spesifik bir tanıya ihtiyaç duymadan uygulanabilir.",[]
L105800,SUT::EK-2B::L105800::5351,Özel hematolojik boyalar - Prusya mavisi,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,Safety hardening: otomatik not_required yalnızca dar güvenli whitelist için izinlidir; bu işlem uzman incelemesine alındı.,"SUT açıklaması 'Periferik kan/Kemik iliği' olarak belirtilmiştir. Bu, işlemin bir laboratuvar analizi olduğunu gösterir.",[]
L105810,SUT::EK-2B::L105810::5352,Özel hematolojik boyalar - Sudan black,EK-2B,conditional,[],[],[],"{""required_clinical_evidence_terms"": [""EK-2B L105810 Özel hematolojik boyalar - Sudan black Periferik kan/Kemik iliği""], ""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",EK-2B L105810 Özel hematolojik boyalar - Sudan black Periferik kan/Kemik iliği | EK-2B L105810 Özel hematolojik boyalar - Sudan black Periferik kan/Kemik iliği,[]
L105820,SUT::EK-2B::L105820::5353,Özel hematolojik boyalar - Tartarat rezistan asit fosfataz,EK-2B,review_required,[],[],[],{},REVIEW_REQUIRED,True,medium,"Hematolojik boyalar, tanısal bir işlem olup, sonuçların yorumlanması ve klinik bağlamın anlaşılması için tanı gerektirebilir. Ancak, işlem adı ve açıklaması spesifik bir tanıya işaret etmediği için, tanı gereksinimi 'review_required' olarak belirlenmiştir.",EK-2B listesinde 'Özel hematolojik boyalar - Tartarat rezistan asit fosfataz' olarak tanımlanmıştır. Hematolojik değerlendirme için kullanılan bir laboratuvar testidir.,[]
L105830,SUT::EK-2B::L105830::5354,Palmitoil protein tiyoesteraz (PPT) (Serum/Plazma),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
L105840,SUT::EK-2B::L105840::5355,Palmitoil protein tiyoesteraz (PPT) (Kuru kan),EK-2B,conditional,[],[],[],"{""facility_level_terms"": [""ucuncu basamak"", ""EK-2B kaynak kuralinda kurum basamagi/tesis sarti var""]}",REVIEW_REQUIRED,True,medium,"EK-2B kural baglami rapor, tibbi gerekce, klinik kanit veya kurum sarti iceriyor; acik ICD-10 zorunlulugu bulunmadigi icin uzman incelemesi gerekir.",Sadece üçüncü basamak sağlık hizmeti sunucuları tarafından faturalandırılır.,[]
